sequence,repetition,duty_percent,body_bit_index,symbol_index,bit_in_symbol,target_bit,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_bit,payload_bits
28,4,25.0,53,10,3,1,-0.9887630702048082,0,-0.5709247208071029,0,111001000111101100010011100010
28,4,25.0,54,10,4,0,0.25782941463191617,1,-0.8144935668535708,0,111001000111101100010011100010
28,4,25.0,55,11,0,0,-2.3043548730499426,0,-2.3250465295866,0,111001000111101100010011100010
28,4,25.0,56,11,1,0,2.7392272738085843,1,0.5085964274292285,1,111001000111101100010011100010
28,4,25.0,57,11,2,1,1.8662914405515814,1,-0.5989239692908163,0,111001000111101100010011100010
28,4,25.0,58,11,3,0,0.3479938671939069,1,0.6531719977632551,1,111001000111101100010011100010
28,4,25.0,59,11,4,0,-2.062642229310757,0,-1.2356661396502355,0,111001000111101100010011100010
28,4,25.0,60,12,0,1,-0.9897994349305872,0,-1.106229245171472,0,111001000111101100010011100010
28,4,25.0,61,12,1,0,-0.9723401390604816,0,-1.7007814386608087,0,111001000111101100010011100010
28,4,25.0,62,12,2,0,-1.9633820046624546,0,-1.27134773800913,0,111001000111101100010011100010
28,4,25.0,63,12,3,1,-2.1843827621660385,0,-0.0034387079382618146,0,111001000111101100010011100010
28,4,25.0,64,12,4,0,0.6350412339180327,1,-1.333102424105702,0,111001000111101100010011100010
28,4,25.0,65,13,0,0,1.6115048969100114,1,-0.12124487931753292,0,111001000111101100010011100010
28,4,25.0,66,13,1,0,2.8319033063984227,1,0.036306714453504696,1,111001000111101100010011100010
28,4,25.0,67,13,2,1,0.14011284828581638,1,-0.559396186700386,0,111001000111101100010011100010
28,4,25.0,68,13,3,0,1.0319319087195624,1,-0.1962819183112759,0,111001000111101100010011100010
28,4,25.0,69,13,4,1,-1.3069787072187866,0,0.2933905298635417,1,111001000111101100010011100010
28,4,25.0,70,14,0,0,-0.045594380933289935,0,-0.9126906056703781,0,111001000111101100010011100010
28,4,25.0,71,14,1,1,-2.9811678296880264,0,0.4859827958239407,1,111001000111101100010011100010
28,4,25.0,72,14,2,1,-4.3386332660301665,0,-1.1328475869503618,0,111001000111101100010011100010
28,4,25.0,73,14,3,0,0.8646092996840512,1,0.4046941241510185,1,111001000111101100010011100010
28,4,25.0,74,14,4,0,-6.589513654641234,0,-1.5651082492571669,0,111001000111101100010011100010
28,4,25.0,75,15,0,1,0.3274806066026863,1,0.7235490644197642,1,111001000111101100010011100010
28,4,25.0,76,15,1,1,1.1346360371700621,1,0.47150630651964076,1,111001000111101100010011100010
28,4,25.0,77,15,2,0,0.6155341529128442,1,-0.7936657590698609,0,111001000111101100010011100010
28,4,25.0,78,15,3,1,-3.746021261190948,0,-0.6559219055173136,0,111001000111101100010011100010
28,4,25.0,79,15,4,0,-1.6628879150268694,0,-1.3883555796912828,0,111001000111101100010011100010
28,4,25.0,80,16,0,0,1.1820781398879074,1,0.251217225183431,1,111001000111101100010011100010
28,4,25.0,81,16,1,0,0.4367493636100855,1,-0.5319577210015437,0,111001000111101100010011100010
28,4,25.0,82,16,2,1,-1.8331211902411808,0,-0.5752514203885215,0,111001000111101100010011100010
28,4,25.0,83,16,3,1,0.959687136831332,1,-0.7988563677113101,0,111001000111101100010011100010
28,4,25.0,84,16,4,1,-1.4176760219640103,0,-0.15954242750940084,0,111001000111101100010011100010
28,4,25.0,85,17,0,0,0.6269193631056889,1,0.312486415324071,1,111001000111101100010011100010
28,4,25.0,86,17,1,0,2.072306033716618,1,-0.0022635639026519216,0,111001000111101100010011100010
28,4,25.0,87,17,2,0,0.7862504928981082,1,1.4497995313254983,1,111001000111101100010011100010
28,4,25.0,88,17,3,1,2.740168000526565,1,0.5327692575420557,1,111001000111101100010011100010
28,4,25.0,89,17,4,1,-0.29520939828326276,0,-1.3939049390257328,0,111001000111101100010011100010
