sequence,repetition,duty_percent,body_bit_index,symbol_index,bit_in_symbol,target_bit,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_bit,payload_bits
2,1,50.0,33,6,3,0,-0.6888609054224808,0,0.3383976111627236,1,001110011010001100001001111101
2,1,50.0,34,6,4,1,10.163484985709307,1,7.743823805442853,1,001110011010001100001001111101
2,1,50.0,35,7,0,0,-7.5734668756906345,0,-4.118752223313827,0,001110011010001100001001111101
2,1,50.0,36,7,1,1,14.040508751419106,1,12.301664405613302,1,001110011010001100001001111101
2,1,50.0,37,7,2,0,-6.584501528890398,0,-7.097107203031518,0,001110011010001100001001111101
2,1,50.0,38,7,3,0,-6.4637268670326264,0,-1.3540212047884204,0,001110011010001100001001111101
2,1,50.0,39,7,4,1,4.675496174393326,1,4.980904710809931,1,001110011010001100001001111101
2,1,50.0,40,8,0,1,3.76444598811379,1,4.5648727571893275,1,001110011010001100001001111101
2,1,50.0,41,8,1,0,-10.219939482434125,0,-7.106419323509963,0,001110011010001100001001111101
2,1,50.0,42,8,2,1,0.6976256004448075,1,-0.13669172914916505,0,001110011010001100001001111101
2,1,50.0,43,8,3,0,5.445913842246476,1,3.688160248329641,1,001110011010001100001001111101
2,1,50.0,44,8,4,0,-2.575664957050968,0,-5.417059112360693,0,001110011010001100001001111101
2,1,50.0,45,9,0,0,-9.615044514014954,0,-9.38064378988686,0,001110011010001100001001111101
2,1,50.0,46,9,1,0,-8.816530319386304,0,-8.03823927608615,0,001110011010001100001001111101
2,1,50.0,47,9,2,0,-3.417146674246252,0,-3.547139199458387,0,001110011010001100001001111101
2,1,50.0,48,9,3,1,3.8598236947196725,1,4.588649056370512,1,001110011010001100001001111101
2,1,50.0,49,9,4,0,-5.048055363484393,0,-4.695662959157767,0,001110011010001100001001111101
2,1,50.0,50,10,0,1,2.1230222432718024,1,0.7563045912109825,1,001110011010001100001001111101
2,1,50.0,51,10,1,0,-2.176981466429862,0,-3.11359692888396,0,001110011010001100001001111101
2,1,50.0,52,10,2,1,4.858711671021596,1,3.925716367496923,1,001110011010001100001001111101
2,1,50.0,53,10,3,1,-2.894673877048467,0,-3.511986012299869,0,001110011010001100001001111101
2,1,50.0,54,10,4,1,0.5123554222039473,1,0.8659301113148186,1,001110011010001100001001111101
2,1,50.0,55,11,0,1,9.161614904173486,1,7.5968108849720455,1,001110011010001100001001111101
2,1,50.0,56,11,1,0,-4.4672709726624795,0,-3.519741387906344,0,001110011010001100001001111101
2,1,50.0,57,11,2,0,-11.557594320579174,0,-6.233771367090817,0,001110011010001100001001111101
2,1,50.0,58,11,3,1,-2.134671847200865,0,-2.0682202991241576,0,001110011010001100001001111101
2,1,50.0,59,11,4,1,-0.6804360607744551,0,-0.6438010315453453,0,001110011010001100001001111101
2,1,50.0,60,12,0,0,-8.694210942689718,0,-5.363947260133957,0,001110011010001100001001111101
2,1,50.0,61,12,1,0,-4.718622420947636,0,-3.3825930237687385,0,001110011010001100001001111101
2,1,50.0,62,12,2,0,-5.034334870963434,0,-3.814631148849429,0,001110011010001100001001111101
2,1,50.0,63,12,3,0,-7.663840351690062,0,-6.161592887077663,0,001110011010001100001001111101
2,1,50.0,64,12,4,0,-10.588946584881931,0,-7.78854068352417,0,001110011010001100001001111101
2,1,50.0,65,13,0,1,-2.1410159813550997,0,-0.23624698105435638,0,001110011010001100001001111101
2,1,50.0,66,13,1,0,-8.817222033022295,0,-8.729857856577837,0,001110011010001100001001111101
2,1,50.0,67,13,2,0,1.944114142195532,1,-1.3776934226408686,0,001110011010001100001001111101
2,1,50.0,68,13,3,0,-2.5226150994716,0,-3.651442679042514,0,001110011010001100001001111101
2,1,50.0,69,13,4,1,6.850495204370804,1,4.212452670449066,1,001110011010001100001001111101
2,1,50.0,70,14,0,0,4.206963713967031,1,4.335424941281094,1,001110011010001100001001111101
2,1,50.0,71,14,1,1,2.731217730871645,1,2.112577757164876,1,001110011010001100001001111101
2,1,50.0,72,14,2,0,-5.567329288170311,0,-5.752869613960058,0,001110011010001100001001111101
2,1,50.0,73,14,3,1,8.432430793758224,1,4.605969609617725,1,001110011010001100001001111101
2,1,50.0,74,14,4,0,-3.8417145958300862,0,-4.834580740796383,0,001110011010001100001001111101
2,1,50.0,75,15,0,1,8.68697447179403,1,7.002478827179088,1,001110011010001100001001111101
2,1,50.0,76,15,1,0,-6.015672462807187,0,-5.013044414827005,0,001110011010001100001001111101
2,1,50.0,77,15,2,0,-12.365392071636805,0,-6.751596174927515,0,001110011010001100001001111101
2,1,50.0,78,15,3,1,0.9143405834899636,1,-1.2210371265780309,0,001110011010001100001001111101
2,1,50.0,79,15,4,1,11.441929938400879,1,9.368840021377373,1,001110011010001100001001111101
2,1,50.0,80,16,0,1,-4.575739877947107,0,-5.1970380757553425,0,001110011010001100001001111101
2,1,50.0,81,16,1,0,-4.985477991320167,0,-4.045997565543043,0,001110011010001100001001111101
2,1,50.0,82,16,2,1,3.8629925020256657,1,-0.2521585780888165,0,001110011010001100001001111101
2,1,50.0,83,16,3,1,4.913308797892024,1,5.076727150835738,1,001110011010001100001001111101
2,1,50.0,84,16,4,1,6.44180600419472,1,7.857657164925221,1,001110011010001100001001111101
2,1,50.0,85,17,0,1,2.953527894760799,1,2.86459907662618,1,001110011010001100001001111101
2,1,50.0,86,17,1,0,-7.774015539324294,0,-3.2165789176008026,0,001110011010001100001001111101
2,1,50.0,87,17,2,0,-15.527215494406878,0,-13.925245121847873,0,001110011010001100001001111101
2,1,50.0,88,17,3,0,-5.49704484904109,0,-3.4140935608895253,0,001110011010001100001001111101
2,1,50.0,89,17,4,1,3.9084356230635953,1,5.7438844512935585,1,001110011010001100001001111101
