sequence,repetition,duty_percent,body_bit_index,symbol_index,bit_in_symbol,target_bit,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_bit,payload_bits
32,4,50.0,30,6,0,1,13.144650194345303,1,12.544401224815926,1,111001000111101100010011100010
32,4,50.0,31,6,1,0,-0.9254610619860362,0,0.7930510414805685,1,111001000111101100010011100010
32,4,50.0,32,6,2,0,-70.56622382206535,0,-66.08293515477962,0,111001000111101100010011100010
32,4,50.0,33,6,3,1,-3.680990361054367,0,-3.7540592352366877,0,111001000111101100010011100010
32,4,50.0,34,6,4,1,9.719805902380823,1,8.735947701118082,1,111001000111101100010011100010
32,4,50.0,35,7,0,1,2.911773131923228,1,1.4639495899403334,1,111001000111101100010011100010
32,4,50.0,36,7,1,1,-8.085308149245947,0,-9.682566377260613,0,111001000111101100010011100010
32,4,50.0,37,7,2,1,-3.150627525850044,0,-2.800160376564318,0,111001000111101100010011100010
32,4,50.0,38,7,3,0,3.484603944180578,1,2.7709333621697314,1,111001000111101100010011100010
32,4,50.0,39,7,4,1,35.746550259477345,1,33.88721405848351,1,111001000111101100010011100010
32,4,50.0,40,8,0,1,-24.552101466281833,0,-21.37948438519046,0,111001000111101100010011100010
32,4,50.0,41,8,1,0,-21.65902817434285,0,-21.01936620257601,0,111001000111101100010011100010
32,4,50.0,42,8,2,1,18.98099950498888,1,17.695595125119617,1,111001000111101100010011100010
32,4,50.0,43,8,3,1,4.86373836610417,1,4.204708792503584,1,111001000111101100010011100010
32,4,50.0,44,8,4,1,1.8550568553198257,1,2.4547734637795458,1,111001000111101100010011100010
32,4,50.0,45,9,0,0,-4.888717724417336,0,-4.5054052218555904,0,111001000111101100010011100010
32,4,50.0,46,9,1,1,2.3328410290648067,1,1.684648680252567,1,111001000111101100010011100010
32,4,50.0,47,9,2,0,-2.3892528598681393,0,-0.5908910935687883,0,111001000111101100010011100010
32,4,50.0,48,9,3,1,1.6757655955126922,1,1.4929485518149077,1,111001000111101100010011100010
32,4,50.0,49,9,4,0,0.719329730924577,1,0.653525671704418,1,111001000111101100010011100010
32,4,50.0,50,10,0,0,38.49979806942235,1,36.90062514637075,1,111001000111101100010011100010
32,4,50.0,51,10,1,0,13.526727657053264,1,13.687934871865364,1,111001000111101100010011100010
32,4,50.0,52,10,2,1,-14.384250506571888,0,-11.434716368755474,0,111001000111101100010011100010
32,4,50.0,53,10,3,1,1.893707696726128,1,1.1859963201526353,1,111001000111101100010011100010
32,4,50.0,54,10,4,0,3.7551457071675127,1,3.6070545533010914,1,111001000111101100010011100010
32,4,50.0,55,11,0,0,-7.371837432020886,0,-6.734111559628706,0,111001000111101100010011100010
32,4,50.0,56,11,1,0,-0.9547893414804451,0,-0.9569908311871725,0,111001000111101100010011100010
32,4,50.0,57,11,2,1,12.853415075096024,1,11.897951184713706,1,111001000111101100010011100010
32,4,50.0,58,11,3,0,8.570926275069183,1,6.845706128076796,1,111001000111101100010011100010
32,4,50.0,59,11,4,0,-9.143895328070567,0,-10.019910470934407,0,111001000111101100010011100010
32,4,50.0,60,12,0,1,0.34585225798387786,1,1.9110417549660863,1,111001000111101100010011100010
32,4,50.0,61,12,1,0,2.084849222829759,1,2.400338276537328,1,111001000111101100010011100010
32,4,50.0,62,12,2,0,4.310873974358625,1,4.479338364169301,1,111001000111101100010011100010
32,4,50.0,63,12,3,1,-7.040372956178048,0,-6.3606021530373855,0,111001000111101100010011100010
32,4,50.0,64,12,4,0,-7.399113714812579,0,-7.378741059359323,0,111001000111101100010011100010
32,4,50.0,65,13,0,0,-4.476072435917079,0,-2.8061857800840064,0,111001000111101100010011100010
32,4,50.0,66,13,1,0,0.8595175776338702,1,1.233519393693174,1,111001000111101100010011100010
32,4,50.0,67,13,2,1,2.315980707727214,1,1.2728667174425807,1,111001000111101100010011100010
32,4,50.0,68,13,3,0,-0.6271231942055122,0,-0.9614163882578741,0,111001000111101100010011100010
32,4,50.0,69,13,4,1,3.0888713252425206,1,4.613180149560563,1,111001000111101100010011100010
32,4,50.0,70,14,0,0,0.5696934455655414,1,1.0532856381034739,1,111001000111101100010011100010
32,4,50.0,71,14,1,1,-0.3553795518539883,0,1.2087366955301126,1,111001000111101100010011100010
32,4,50.0,72,14,2,1,2.071397780879469,1,2.1371074905048255,1,111001000111101100010011100010
32,4,50.0,73,14,3,0,-2.6217829971779416,0,-1.479458464980536,0,111001000111101100010011100010
32,4,50.0,74,14,4,0,-7.406008163360767,0,-7.224292736517524,0,111001000111101100010011100010
32,4,50.0,75,15,0,1,-0.9251890074341238,0,-1.2092952860300008,0,111001000111101100010011100010
32,4,50.0,76,15,1,1,1.136510200898839,1,0.21916272426578765,1,111001000111101100010011100010
32,4,50.0,77,15,2,0,-5.780247171143819,0,-5.467540713141636,0,111001000111101100010011100010
32,4,50.0,78,15,3,1,-0.400427396654508,0,0.07139481625661692,1,111001000111101100010011100010
32,4,50.0,79,15,4,0,2.6763696928577896,1,3.5317030409231482,1,111001000111101100010011100010
32,4,50.0,80,16,0,0,-2.5699998959513692,0,-2.581632863128104,0,111001000111101100010011100010
32,4,50.0,81,16,1,0,3.718001112461679,1,3.3952642178621186,1,111001000111101100010011100010
32,4,50.0,82,16,2,1,5.407289749417624,1,4.664594030746267,1,111001000111101100010011100010
32,4,50.0,83,16,3,1,-0.78223472570909,0,-0.41167539257338753,0,111001000111101100010011100010
32,4,50.0,84,16,4,1,5.582033782308671,1,5.819636230940076,1,111001000111101100010011100010
32,4,50.0,85,17,0,0,-3.267196443359931,0,-2.9963603028695918,0,111001000111101100010011100010
32,4,50.0,86,17,1,0,-1.1418293705780755,0,0.4544332398535792,1,111001000111101100010011100010
32,4,50.0,87,17,2,0,-4.919680043311015,0,-3.6231576844229245,0,111001000111101100010011100010
32,4,50.0,88,17,3,1,-5.3191007469126355,0,-2.7044133206552465,0,111001000111101100010011100010
32,4,50.0,89,17,4,1,4.680338817750905,1,2.742823925171368,1,111001000111101100010011100010
